"HP4291B REV1.02"
"DATE: Nov 15 1992"



"CHANNEL: 1"
"MEASURE PARAMETER: IMPEDANCE MAG"
"NUMBER of POINTS: 201"
"SWEEP DELAY TIME:  0 s"
"POINT DELAY TIME:  0 s"
"SWEEP TYPE: LIN FREQ"
"POINT AVERAGE: OFF"
"OSC LEVEL:  50 mV"
"DC BIAS: OFF"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
5.277500000000E+07	8.268154E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.325000000000E+07	8.199895E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.372500000000E+07	8.134106E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.420000000000E+07	8.087415E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.467500000000E+07	8.107493E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.515000000000E+07	8.127385E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.562500000000E+07	8.111191E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.610000000000E+07	8.068394E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.657500000000E+07	7.988183E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.705000000000E+07	7.901325E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.752500000000E+07	7.846711E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.800000000000E+07	7.802316E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.847500000000E+07	7.763251E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.895000000000E+07	7.740587E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.942500000000E+07	7.720139E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.990000000000E+07	7.655331E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.037500000000E+07	7.580664E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.085000000000E+07	7.486259E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.132500000000E+07	7.383351E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.180000000000E+07	7.316639E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.227500000000E+07	7.294532E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.275000000000E+07	7.312814E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.322500000000E+07	7.345377E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.370000000000E+07	7.365412E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.417500000000E+07	7.345726E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.465000000000E+07	7.282618E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.512500000000E+07	7.203191E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.560000000000E+07	7.086410E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.607500000000E+07	6.933881E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.655000000000E+07	6.747572E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.702500000000E+07	6.500266E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.750000000000E+07	6.240023E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.797500000000E+07	5.918758E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.845000000000E+07	5.492835E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.892500000000E+07	4.875932E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.940000000000E+07	4.068240E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.987500000000E+07	3.005777E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.035000000000E+07	1.599861E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.082500000000E+07	5.178085E-02	0.000000E+00	0.000000E+00	0.000000E+00
7.130000000000E+07	-1.644721E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.177500000000E+07	-3.088916E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.225000000000E+07	-4.199142E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.272500000000E+07	-5.065358E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.320000000000E+07	-5.654649E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.367500000000E+07	-5.962244E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.415000000000E+07	-6.181945E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.462500000000E+07	-6.375511E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.510000000000E+07	-6.397475E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.557500000000E+07	-6.174318E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.605000000000E+07	-5.670554E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.652500000000E+07	-5.537030E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.700000000000E+07	-6.269645E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.747500000000E+07	-6.939039E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.795000000000E+07	-7.326037E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.842500000000E+07	-7.537333E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.890000000000E+07	-7.671609E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.937500000000E+07	-7.772531E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.985000000000E+07	-7.867357E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.032500000000E+07	-7.946993E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.080000000000E+07	-8.002382E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.127500000000E+07	-8.043243E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.175000000000E+07	-8.064053E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.222500000000E+07	-8.084399E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.270000000000E+07	-8.097028E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.317500000000E+07	-8.104971E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.365000000000E+07	-8.126428E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.412500000000E+07	-8.145873E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.460000000000E+07	-8.158126E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.507500000000E+07	-8.168447E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.555000000000E+07	-8.174135E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.602500000000E+07	-8.181252E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.650000000000E+07	-8.187081E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.697500000000E+07	-8.195536E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.745000000000E+07	-8.197431E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.792500000000E+07	-8.183315E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.840000000000E+07	-8.125671E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.887500000000E+07	-8.036182E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.935000000000E+07	-7.890475E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.982500000000E+07	-7.628326E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.030000000000E+07	-7.120224E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.077500000000E+07	-6.276639E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.125000000000E+07	-6.098418E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.172500000000E+07	-7.021278E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.220000000000E+07	-7.689884E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.267500000000E+07	-7.990562E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.315000000000E+07	-8.114246E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.362500000000E+07	-8.164760E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.410000000000E+07	-8.172039E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.457500000000E+07	-8.167510E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.505000000000E+07	-8.157124E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.552500000000E+07	-8.147096E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.600000000000E+07	-8.135101E+01	0.000000E+00	0.000000E+00	0.000000E+00
